movie_key,tmdb_id,movie_title,release_date,wikipedia_url,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,director_1,director_2,cast_1,cast_2,cast_3,cast_4,cast_5,budget_usd,box_office_revenue_usd
mov_tmdb_375588,375588,Robin Hood,2018-11-03,,Adventure,Action,Thriller,Fantasy,,,Otto Bathurst,,Taron Egerton,Jamie Foxx,Ben Mendelsohn,Eve Hewson,Jamie Dornan,100000000,86493046
mov_tmdb_401469,401469,Widows,2018-11-06,,Drama,Crime,Thriller,,,,Steve McQueen,,Viola Davis,Michelle Rodriguez,Elizabeth Debicki,Cynthia Erivo,Colin Farrell,42000000,75984700
mov_tmdb_360920,360920,The Grinch,2018-11-08,,Animation,Comedy,Family,Fantasy,,,Yarrow Cheney,Scott Mosier,Benedict Cumberbatch,Rashida Jones,Kenan Thompson,Cameron Seely,Angela Lansbury,75000000,552976825
mov_tmdb_491418,491418,Instant Family,2018-11-13,,Comedy,Drama,,,,,Sean Anders,,Mark Wahlberg,Rose Byrne,Allyn Rachel,Isabela Merced,Julie Hagerty,48000000,121000000
mov_tmdb_338952,338952,Fantastic Beasts: The Crimes of Grindelwald,2018-11-14,,Fantasy,Adventure,,,,,David Yates,,Eddie Redmayne,Katherine Waterston,Dan Fogler,Alison Sudol,Johnny Depp,200000000,654900000
mov_tmdb_490132,490132,Green Book,2018-11-16,,Drama,Comedy,History,,,,Peter Farrelly,,Viggo Mortensen,Mahershala Ali,Linda Cardellini,Sebastian Maniscalco,Dimiter D. Marinov,23000000,321752656
mov_tmdb_404368,404368,Ralph Breaks the Internet,2018-11-20,,Action,Adventure,Animation,Comedy,Family,Science Fiction,Rich Moore,Phil Johnston,John C. Reilly,Sarah Silverman,Gal Gadot,Taraji P. Henson,Bill Hader,175000000,529323962
mov_tmdb_480530,480530,Creed II,2018-11-21,,Drama,Action,,,,,Steven Caple Jr.,,Michael B. Jordan,Sylvester Stallone,Tessa Thompson,Wood Harris,Russell Hornsby,50000000,214200000
mov_tmdb_424783,424783,Bumblebee,2018-11-22,,Action,Adventure,Science Fiction,,,,Travis Knight,,Dylan O'Brien,Hailee Steinfeld,John Cena,Jorge Lendeborg Jr.,John Ortiz,135000000,467989645
mov_tmdb_503616,503616,Second Act,2018-11-22,,Romance,Comedy,,,,,Peter Segal,,Jennifer Lopez,Vanessa Hudgens,Leah Remini,Milo Ventimiglia,Treat Williams,16000000,72282227
mov_tmdb_375262,375262,The Favourite,2018-11-23,,History,Comedy,Drama,,,,Yorgos Lanthimos,,Emma Stone,Olivia Colman,Rachel Weisz,Nicholas Hoult,Joe Alwyn,15000000,95918706
mov_tmdb_428078,428078,Mortal Engines,2018-11-27,,Adventure,Science Fiction,,,,,Christian Rivers,,Hera Hilmar,Robert Sheehan,Hugo Weaving,Jihae,Ronan Raftery,100000000,83869818
mov_tmdb_373449,373449,2.0,2018-11-29,,Action,Science Fiction,Fantasy,,,,Shankar,,Rajinikanth,Akshay Kumar,Amy Jackson,Sudhanshu Pandey,Adil Hussain,77000000,114629169
mov_tmdb_324857,324857,Spider-Man: Into the Spider-Verse,2018-12-06,,Animation,Action,Adventure,Science Fiction,,,Bob Persichetti,Peter Ramsey,Shameik Moore,Jake Johnson,Hailee Steinfeld,Mahershala Ali,Brian Tyree Henry,90000000,394884133
mov_tmdb_297802,297802,Aquaman,2018-12-07,,Action,Adventure,Fantasy,,,,James Wan,,Jason Momoa,Amber Heard,Willem Dafoe,Patrick Wilson,Nicole Kidman,160000000,1152028393
mov_tmdb_400650,400650,Mary Poppins Returns,2018-12-13,,Fantasy,Family,Comedy,,,,Rob Marshall,,Emily Blunt,Lin-Manuel Miranda,Ben Whishaw,Emily Mortimer,Pixie Davies,130000000,348807090
mov_tmdb_503314,503314,Dragon Ball Super: Broly,2018-12-14,,Action,Science Fiction,Animation,,,,Tatsuya Nagamine,,Masako Nozawa,Aya Hisakawa,Ryo Horikawa,Toshio Furukawa,Takeshi Kusao,1000000,125002821
mov_tmdb_504172,504172,The Mule,2018-12-14,,Crime,Drama,,,,,Clint Eastwood,,Clint Eastwood,Bradley Cooper,Laurence Fishburne,Michael Peña,Dianne Wiest,50000000,174800000
mov_tmdb_429197,429197,Vice,2018-12-25,,Drama,Comedy,,,,,Adam McKay,,Christian Bale,Amy Adams,Steve Carell,Sam Rockwell,Alison Pill,60000000,76100000
mov_tmdb_522681,522681,Escape Room,2019-01-03,,Horror,Mystery,Thriller,,,,Adam Robitel,,Taylor Russell,Logan Miller,Jay Ellis,Deborah Ann Woll,Nik Dodani,9000000,155712077
mov_tmdb_166428,166428,How to Train Your Dragon: The Hidden World,2019-01-03,,Animation,Family,Adventure,,,,Dean DeBlois,,Jay Baruchel,America Ferrera,F. Murray Abraham,Cate Blanchett,Gerard Butler,129000000,539987993
mov_tmdb_440472,440472,The Upside,2019-01-10,,Comedy,Drama,,,,,Neil Burger,,Kevin Hart,Bryan Cranston,Nicole Kidman,Golshifteh Farahani,Aja Naomi King,37500000,125856180
mov_tmdb_573699,573699,White Snake,2019-01-11,,Romance,Animation,Fantasy,,,,Amp Wong,Zhao Ji,Zhang Zhe,Yang Tianxiang,Tang Xiaoxi,Liu Ziling,Zhang Yaohan,11936735,62098770
mov_tmdb_450465,450465,Glass,2019-01-16,,Thriller,Drama,Science Fiction,,,,M. Night Shyamalan,,James McAvoy,Bruce Willis,Samuel L. Jackson,Sarah Paulson,Anya Taylor-Joy,20000000,246999039
mov_tmdb_567646,567646,Extreme Job,2019-01-23,,Action,Comedy,Crime,,,,Lee Byeong-heon,,Ryu Seung-ryong,Lee Hanee,Jin Sun-kyu,Lee Dong-hwi,Gong Myoung,8120000,124652206
mov_tmdb_505436,505436,Serial (Bad) Weddings 2,2019-01-30,,Comedy,,,,,,Philippe de Chauveron,,Christian Clavier,Chantal Lauby,Ary Abittan,Medi Sadoun,Frédéric Chau,18500000,87761988
mov_tmdb_399579,399579,Alita: Battle Angel,2019-01-31,,Action,Science Fiction,Adventure,,,,Robert Rodriguez,,Rosa Salazar,Christoph Waltz,Jennifer Connelly,Mahershala Ali,Ed Skrein,170000000,405000000
mov_tmdb_575219,575219,Pegasus,2019-02-05,,Comedy,Action,,,,,Han Han,,Shen Teng,Johnny Huang,Yin Zheng,Zhang Benyu,Yin Fang,40000000,255863112
mov_tmdb_575138,575138,The New King of Comedy,2019-02-05,,Comedy,,,,,,Stephen Chow,,E Jingwen,Wang Baoqiang,Zhang Quandan,Jing Ruyang,Zhang Qi,8000000,106618508
mov_tmdb_280217,280217,The Lego Movie 2: The Second Part,2019-02-06,,Action,Adventure,Animation,Comedy,Family,,Mike Mitchell,,Chris Pratt,Elizabeth Banks,Will Arnett,Tiffany Haddish,Stephanie Beatriz,99000000,199603202
mov_tmdb_438650,438650,Cold Pursuit,2019-02-07,,Crime,Action,Drama,,,,Hans Petter Moland,,Liam Neeson,Tom Bateman,Tom Jackson,Laura Dern,Nicholas Holmes,60000000,76419755
mov_tmdb_487297,487297,What Men Want,2019-02-08,,Comedy,Romance,,,,,Adam Shankman,,Taraji P. Henson,Aldis Hodge,Josh Brener,Tracy Morgan,Shane Paul McGhie,20000000,69766483
mov_tmdb_512196,512196,Happy Death Day 2U,2019-02-13,,Comedy,Horror,Science Fiction,,,,Christopher Landon,,Jessica Rothe,Israel Broussard,Charles Aitken,Ruby Modine,Suraj Sharma,9000000,64600152
mov_tmdb_464504,464504,A Madea Family Funeral,2019-03-01,,Comedy,,,,,,Tyler Perry,,Tyler Perry,Cassi Davis,Patrice Lovely,Jen Harper,Derek Morgan,20000000,74747725
mov_tmdb_299537,299537,Captain Marvel,2019-03-06,,Action,Adventure,Science Fiction,,,,Ryan Fleck,Anna Boden,Brie Larson,Samuel L. Jackson,Ben Mendelsohn,Jude Law,Annette Bening,152000000,1131416446
mov_tmdb_400157,400157,Wonder Park,2019-03-13,,Comedy,Animation,Adventure,Family,Fantasy,,Dylan Brown,,Brianna Denski,Norbert Leo Butz,Ken Hudson Campbell,Mila Kunis,John Oliver,100000000,119559110
mov_tmdb_527641,527641,Five Feet Apart,2019-03-14,,Romance,Drama,,,,,Justin Baldoni,,Haley Lu Richardson,Cole Sprouse,Moisés Arias,Kimberly Hébert Gregory,Parminder Nagra,7000000,92600000
mov_tmdb_458723,458723,Us,2019-03-14,,Horror,Mystery,,,,,Jordan Peele,,Lupita Nyong'o,Winston Duke,Elisabeth Moss,Tim Heidecker,Shahadi Wright Joseph,20000000,256071218
mov_tmdb_449985,449985,Triple Threat,2019-03-19,,Thriller,Action,,,,,Jesse V. Johnson,,Tony Jaa,Tiger Chen Hu,Iko Uwais,Scott Adkins,Michael Jai White,10000000,94160344
mov_tmdb_329996,329996,Dumbo,2019-03-27,,Family,Fantasy,Adventure,,,,Tim Burton,,Colin Farrell,Michael Keaton,Danny DeVito,Eva Green,Nico Parker,170000000,353284621
mov_tmdb_287947,287947,Shazam!,2019-03-29,,Action,Comedy,Fantasy,,,,David F. Sandberg,,Zachary Levi,Mark Strong,Asher Angel,Jack Dylan Grazer,Adam Brody,80000000,367799011
mov_tmdb_157433,157433,Pet Sematary,2019-04-04,,Horror,,,,,,Dennis Widmyer,Kevin Kölsch,Jason Clarke,Amy Seimetz,John Lithgow,Jeté Laurence,Hugo Lavoie,21000000,113118226
mov_tmdb_456740,456740,Hellboy,2019-04-10,,Fantasy,Horror,Action,Adventure,,,Neil Marshall,,David Harbour,Milla Jovovich,Ian McShane,Sasha Lane,Daniel Dae Kim,50000000,55065289
mov_tmdb_537915,537915,After,2019-04-11,,Drama,Romance,,,,,Jenny Gage,,Josephine Langford,Hero Fiennes Tiffin,Shane Paul McGhie,Khadijha Red Thunder,Dylan Arnold,14000000,69497587
mov_tmdb_480414,480414,The Curse of La Llorona,2019-04-17,,Horror,,,,,,Michael Chaves,,Linda Cardellini,Raymond Cruz,Patricia Velásquez,Roman Christou,Jaynee-Lynne Kinchen,9000000,123233739
mov_tmdb_299534,299534,Avengers: Endgame,2019-04-24,,Adventure,Science Fiction,Action,,,,Joe Russo,Anthony Russo,Robert Downey Jr.,Chris Evans,Mark Ruffalo,Chris Hemsworth,Scarlett Johansson,356000000,2799439100
mov_tmdb_522518,522518,A Dog's Journey,2019-05-03,,Family,Adventure,Drama,,,,Gail Mancuso,,Marg Helgenberger,Betty Gilpin,Henry Lau,Kathryn Prescott,Dennis Quaid,16000000,78871079
mov_tmdb_447404,447404,Pokémon Detective Pikachu,2019-05-03,,Action,Adventure,Fantasy,,,,Rob Letterman,,Ryan Reynolds,Justice Smith,Kathryn Newton,Bill Nighy,Ken Watanabe,150000000,450063166
mov_tmdb_449562,449562,The Hustle,2019-05-09,,Comedy,Crime,,,,,Chris Addison,,Rebel Wilson,Anne Hathaway,Alex Sharp,Dean Norris,Timothy Simons,21000000,97400000
mov_tmdb_458156,458156,John Wick: Chapter 3 - Parabellum,2019-05-15,,Action,Thriller,Crime,,,,Chad Stahelski,,Keanu Reeves,Halle Berry,Ian McShane,Laurence Fishburne,Mark Dacascos,55000000,328349908
mov_tmdb_504608,504608,Rocketman,2019-05-17,,Music,Drama,,,,,Dexter Fletcher,,Taron Egerton,Jamie Bell,Richard Madden,Bryce Dallas Howard,Gemma Jones,40000000,167300000
mov_tmdb_420817,420817,Aladdin,2019-05-22,,Adventure,Fantasy,Romance,Family,,,Guy Ritchie,,Will Smith,Mena Massoud,Naomi Scott,Marwan Kenzari,Navid Negahban,183000000,1054304000
mov_tmdb_534490,534490,Avengement,2019-05-24,,Crime,Action,Thriller,,,,Jesse V. Johnson,,Scott Adkins,Craig Fairbrass,Thomas Turgoose,Nick Moran,Kierston Wareing,2400000,89900000
mov_tmdb_412117,412117,The Secret Life of Pets 2,2019-05-24,,Animation,Comedy,Family,Adventure,,,Chris Renaud,,Patton Oswalt,Kevin Hart,Eric Stonestreet,Jenny Slate,Tiffany Haddish,80000000,429434163
mov_tmdb_373571,373571,Godzilla: King of the Monsters,2019-05-29,,Science Fiction,Action,,,,,Michael Dougherty,,Kyle Chandler,Vera Farmiga,Millie Bobby Brown,Ken Watanabe,Zhang Ziyi,170000000,387300138
mov_tmdb_502416,502416,Ma,2019-05-29,,Horror,Thriller,,,,,Tate Taylor,,Octavia Spencer,Juliette Lewis,Diana Silvers,McKaley Miller,Corey Fogelmanis,5000000,61220856
mov_tmdb_496243,496243,Parasite,2019-05-30,,Comedy,Thriller,Drama,,,,Bong Joon Ho,,Song Kang-ho,Lee Sun-kyun,Cho Yeo-jeong,Choi Woo-shik,Park So-dam,11363000,257591776
mov_tmdb_320288,320288,Dark Phoenix,2019-06-05,,Science Fiction,Action,Adventure,,,,Simon Kinberg,,Sophie Turner,James McAvoy,Nicholas Hoult,Tye Sheridan,Michael Fassbender,200000000,252442974
mov_tmdb_479455,479455,Men in Black: International,2019-06-12,,Comedy,Science Fiction,Action,Adventure,,,F. Gary Gray,,Chris Hemsworth,Tessa Thompson,Kumail Nanjiani,Rebecca Ferguson,Rafe Spall,110000000,253890701
mov_tmdb_301528,301528,Toy Story 4,2019-06-19,,Family,Comedy,Animation,Adventure,,,Josh Cooley,,Tom Hanks,Tim Allen,Annie Potts,Tony Hale,Keegan-Michael Key,175000000,1073841394
mov_tmdb_577328,577328,Kabir Singh,2019-06-20,,Drama,Romance,,,,,Sandeep Reddy Vanga,,Shahid Kapoor,Kiara Advani,Arjan Bajwa,Suresh Oberoi,Nikita Dutta,8751000,55478164
mov_tmdb_521029,521029,Annabelle Comes Home,2019-06-26,,Horror,,,,,,Gary Dauberman,,Mckenna Grace,Madison Iseman,Katie Sarife,Michael Cimino,Samara Lee,27000000,231252591
mov_tmdb_515195,515195,Yesterday,2019-06-26,,Comedy,Fantasy,Music,Romance,,,Danny Boyle,,Himesh Patel,Lily James,Sophia Di Martino,Ellise Chappell,Meera Syal,26000000,154608856
mov_tmdb_429617,429617,Spider-Man: Far From Home,2019-06-28,,Action,Adventure,Science Fiction,,,,Jon Watts,,Tom Holland,Jake Gyllenhaal,Samuel L. Jackson,Marisa Tomei,Jon Favreau,160000000,1132723226
mov_tmdb_511987,511987,Crawl,2019-07-10,,Horror,Thriller,,,,,Alexandre Aja,,Kaya Scodelario,Barry Pepper,Morfydd Clark,Ross Anderson,Jose Palma,13500000,91542097
mov_tmdb_420818,420818,The Lion King,2019-07-12,,Adventure,Drama,Family,Animation,,,Jon Favreau,,Chiwetel Ejiofor,John Oliver,Donald Glover,James Earl Jones,John Kani,260000000,1662020819
mov_tmdb_568160,568160,Weathering with You,2019-07-19,,Animation,Drama,Fantasy,Romance,,,Makoto Shinkai,,Kotaro Daigo,Nana Mori,Tsubasa Honda,Sakura Kiryu,Sei Hiraizumi,11100000,192729404
mov_tmdb_466272,466272,Once Upon a Time... in Hollywood,2019-07-24,,Comedy,Drama,Thriller,,,,Quentin Tarantino,,Leonardo DiCaprio,Brad Pitt,Margot Robbie,Emile Hirsch,Margaret Qualley,95000000,393869691
mov_tmdb_615453,615453,Ne Zha,2019-07-26,,Animation,Fantasy,Adventure,,,,Jiao Zi,,Lu Yanting,Joseph,Han Mo,Chen Hao,Lu Qi,22000000,742718496
mov_tmdb_572164,572164,EXIT,2019-07-31,,Action,Comedy,,,,,Lee Sang-geun,,Cho Jung-seok,Yoona,Goh Doo-shim,Park In-hwan,Kim Ji-young,10892000,69501772
mov_tmdb_384018,384018,Fast & Furious Presents: Hobbs & Shaw,2019-07-31,,Action,Adventure,Comedy,,,,David Leitch,,Dwayne Johnson,Jason Statham,Idris Elba,Vanessa Kirby,Helen Mirren,200000000,760098996
mov_tmdb_454640,454640,The Angry Birds Movie 2,2019-08-02,,Animation,Adventure,Comedy,Family,,,Thurop Van Orman,,Jason Sudeikis,Josh Gad,Danny McBride,Leslie Jones,Bill Hader,65000000,137792047
mov_tmdb_499701,499701,Dora and the Lost City of Gold,2019-08-08,,Family,Comedy,Adventure,,,,James Bobin,,Isabela Merced,Jeffrey Wahlberg,Madeleine Madden,Eugenio Derbez,Michael Peña,49000000,120600000
mov_tmdb_417384,417384,Scary Stories to Tell in the Dark,2019-08-08,,Horror,Mystery,,,,,André Øvredal,,Zoe Colletti,Dean Norris,Michael Garza,Gabriel Rush,Gil Bellows,25000000,104545505
mov_tmdb_521777,521777,Good Boys,2019-08-14,,Comedy,,,,,,Gene Stupnitsky,,Jacob Tremblay,Keith L. Williams,Brady Noon,Molly Gordon,Midori Francis,20000000,111037232
mov_tmdb_423204,423204,Angel Has Fallen,2019-08-21,,Action,Thriller,,,,,Ric Roman Waugh,,Gerard Butler,Morgan Freeman,Jada Pinkett Smith,Nick Nolte,Danny Huston,40000000,146661977
mov_tmdb_567609,567609,Ready or Not,2019-08-21,,Horror,Comedy,,,,,Tyler Gillett,Matt Bettinelli-Olpin,Samara Weaving,Adam Brody,Mark O'Brien,Henry Czerny,Andie MacDowell,6000000,57615777
mov_tmdb_454292,454292,Saaho,2019-08-29,,Action,Adventure,Thriller,,,,Sujeeth,,Prabhas,Shraddha Kapoor,Neil Nitin Mukesh,Chunky Panday,Mandira Bedi,51000000,55000000
mov_tmdb_474350,474350,It Chapter Two,2019-09-04,,Horror,Thriller,Drama,,,,Andy Muschietti,,Jessica Chastain,James McAvoy,Bill Hader,Isaiah Mustafa,Jay Ryan,79000000,473123154
mov_tmdb_501907,501907,A Beautiful Day in the Neighborhood,2019-09-07,,History,Family,Drama,,,,Marielle Heller,,Matthew Rhys,Tom Hanks,Chris Cooper,Susan Kelechi Watson,Maryann Plunkett,25000000,67900000
mov_tmdb_535544,535544,Downton Abbey,2019-09-12,,Drama,Romance,History,,,,Michael Engler,,Hugh Bonneville,Laura Carmichael,Jim Carter,Raquel Cassidy,Brendan Coyle,20000000,194694725
mov_tmdb_540901,540901,Hustlers,2019-09-12,,Drama,Comedy,Crime,,,,Lorene Scafaria,,Constance Wu,Jennifer Lopez,Julia Stiles,Keke Palmer,Lili Reinhart,20000000,157563598
mov_tmdb_419704,419704,Ad Astra,2019-09-17,,Science Fiction,Drama,,,,,James Gray,,Brad Pitt,Tommy Lee Jones,Liv Tyler,Ruth Negga,Donald Sutherland,87500000,127461872
mov_tmdb_522938,522938,Rambo: Last Blood,2019-09-18,,Action,Thriller,Drama,,,,Adrian Grünberg,,Sylvester Stallone,Paz Vega,Sergio Peris-Mencheta,Adriana Barraza,Yvette Monreal,50000000,91500000
mov_tmdb_431580,431580,Abominable,2019-09-19,,Family,Animation,Adventure,Comedy,Fantasy,,Jill Culton,,Chloe Bennet,Albert Tsai,Suzy Eddie Izzard,Tenzing Norgay Trainor,Joseph Izzo,75000000,190304772
mov_tmdb_475557,475557,Joker,2019-10-01,,Crime,Thriller,Drama,,,,Todd Phillips,,Joaquin Phoenix,Robert De Niro,Zazie Beetz,Frances Conroy,Brett Cullen,55000000,1078958629
mov_tmdb_453405,453405,Gemini Man,2019-10-02,,Science Fiction,Action,Adventure,Thriller,Drama,,Ang Lee,,Will Smith,Mary Elizabeth Winstead,Clive Owen,Benedict Wong,Douglas Hodge,140000000,173469516
mov_tmdb_585268,585268,War,2019-10-02,,Action,Thriller,Adventure,,,,Siddharth Anand,,Hrithik Roshan,Tiger Shroff,Vaani Kapoor,Ashutosh Rana,Anupriya Goenka,24140000,67179155
mov_tmdb_338967,338967,Zombieland: Double Tap,2019-10-09,,Horror,Comedy,,,,,Ruben Fleischer,,Jesse Eisenberg,Woody Harrelson,Emma Stone,Abigail Breslin,Zoey Deutch,42000000,122810399
mov_tmdb_481084,481084,The Addams Family,2019-10-10,,Family,Animation,Comedy,Fantasy,,,Conrad Vernon,Greg Tiernan,Oscar Isaac,Charlize Theron,Chloë Grace Moretz,Finn Wolfhard,Nick Kroll,40000000,204394183
mov_tmdb_420809,420809,Maleficent: Mistress of Evil,2019-10-16,,Family,Fantasy,Adventure,,,,Joachim Rønning,,Angelina Jolie,Elle Fanning,Harris Dickinson,Michelle Pfeiffer,Sam Riley,185000000,491730089
mov_tmdb_515001,515001,Jojo Rabbit,2019-10-18,,Comedy,War,Drama,,,,Taika Waititi,,Roman Griffin Davis,Thomasin McKenzie,Scarlett Johansson,Taika Waititi,Sam Rockwell,14000000,82468705
mov_tmdb_290859,290859,Terminator: Dark Fate,2019-10-23,,Science Fiction,Action,Adventure,Thriller,,,Tim Miller,,Linda Hamilton,Arnold Schwarzenegger,Mackenzie Davis,Natalia Reyes,Gabriel Luna,185000000,261119292
mov_tmdb_501170,501170,Doctor Sleep,2019-10-30,,Horror,Fantasy,,,,,Mike Flanagan,,Ewan McGregor,Rebecca Ferguson,Kyliegh Curran,Cliff Curtis,Zahn McClarnon,45000000,72385286
mov_tmdb_522162,522162,Midway,2019-11-06,,War,History,Drama,,,,Roland Emmerich,,Ed Skrein,Patrick Wilson,Woody Harrelson,Luke Evans,Mandy Moore,100000000,127400000
mov_tmdb_549053,549053,Last Christmas,2019-11-07,,Comedy,Drama,Romance,,,,Paul Feig,,Emilia Clarke,Henry Golding,Michelle Yeoh,Emma Thompson,Lydia Leonard,30000000,121600000
mov_tmdb_554241,554241,Playing with Fire,2019-11-08,,Family,Comedy,,,,,Andy Fickman,,John Cena,Keegan-Michael Key,John Leguizamo,Tyler Mane,Brianna Hildebrand,29900000,69412425
mov_tmdb_359724,359724,Ford v Ferrari,2019-11-13,,Drama,History,Action,,,,James Mangold,,Matt Damon,Christian Bale,Jon Bernthal,Caitríona Balfe,Josh Lucas,97600000,225508210
mov_tmdb_458897,458897,Charlie's Angels,2019-11-14,,Action,Adventure,Comedy,,,,Elizabeth Banks,,Kristen Stewart,Naomi Scott,Ella Balinska,Elizabeth Banks,Patrick Stewart,48000000,73279888
mov_tmdb_586863,586863,Les Misérables,2019-11-14,,Crime,Drama,Thriller,,,,Ladj Ly,,Damien Bonnard,Alexis Manenti,Djebril Zonga,Steve Tientcheu,Jeanne Balibar,2500000,54606372
mov_tmdb_330457,330457,Frozen II,2019-11-20,,Family,Animation,Adventure,Comedy,Fantasy,,Jennifer Lee,Chris Buck,Idina Menzel,Kristen Bell,Josh Gad,Jonathan Groff,Evan Rachel Wood,150000000,1453683476
mov_tmdb_546554,546554,Knives Out,2019-11-27,,Comedy,Crime,Mystery,,,,Rian Johnson,,Daniel Craig,Chris Evans,Ana de Armas,Jamie Lee Curtis,Michael Shannon,40000000,312897920
mov_tmdb_512200,512200,Jumanji: The Next Level,2019-12-04,,Adventure,Comedy,Fantasy,,,,Jake Kasdan,,Dwayne Johnson,Kevin Hart,Jack Black,Karen Gillan,Awkwafina,125000000,801693929
mov_tmdb_431693,431693,Spies in Disguise,2019-12-04,,Animation,Action,Adventure,Comedy,Family,,Nick Bruno,Troy Quane,Will Smith,Tom Holland,Ben Mendelsohn,Rashida Jones,Karen Gillan,100000000,171616764
mov_tmdb_525661,525661,Bombshell,2019-12-13,,Drama,,,,,,Jay Roach,,Charlize Theron,Margot Robbie,Nicole Kidman,John Lithgow,Allison Janney,32000000,61404394
mov_tmdb_181812,181812,Star Wars: The Rise of Skywalker,2019-12-18,,Adventure,Action,Science Fiction,,,,J.J. Abrams,,Carrie Fisher,Mark Hamill,Daisy Ridley,Adam Driver,John Boyega,489900000,1074144248
mov_tmdb_581387,581387,Ashfall,2019-12-19,,Action,Adventure,Thriller,,,,Kim Byung-seo,Lee Hae-jun,Lee Byung-hun,Ha Jung-woo,Don Lee,Jeon Hye-jin,Suzy,17700000,61321941
mov_tmdb_536869,536869,Cats,2019-12-19,,Fantasy,Comedy,Drama,,,,Tom Hooper,,Francesca Hayward,Judi Dench,Idris Elba,Jason Derulo,Jennifer Hudson,95000000,77276321
mov_tmdb_449924,449924,Ip Man 4: The Finale,2019-12-19,,Action,History,Drama,,,,Wilson Yip,,Donnie Yen,Wu Yue,Vanness Wu,Scott Adkins,Kent Cheng Jak-Si,52000000,239000000
mov_tmdb_530915,530915,1917,2019-12-25,,War,History,Drama,,,,Sam Mendes,,George MacKay,Dean-Charles Chapman,Mark Strong,Andrew Scott,Richard Madden,100000000,446064352
mov_tmdb_331482,331482,Little Women,2019-12-25,,Drama,Romance,,,,,Greta Gerwig,,Saoirse Ronan,Emma Watson,Florence Pugh,Eliza Scanlen,Laura Dern,40000000,332103783
mov_tmdb_430155,430155,Coma,2020-01-01,,Science Fiction,Adventure,Action,,,,Nikita Argunov,,Rinal Mukhametov,Anton Pampushnyy,Lyubov Aksyonova,Miloš Biković,Konstantin Lavronenko,2250000,9500000
mov_tmdb_522627,522627,The Gentlemen,2020-01-01,,Action,Comedy,Crime,,,,Guy Ritchie,,Matthew McConaughey,Charlie Hunnam,Michelle Dockery,Jeremy Strong,Lyne Renee,22000000,115171795
mov_tmdb_593402,593402,Tolo Tolo,2020-01-01,,Comedy,Drama,Family,,,,Checco Zalone,,Checco Zalone,Manda Touré,Nassor Said Birya,Souleymane Sylla,Giovanni D'Addario,20000000,52186426
mov_tmdb_448119,448119,Dolittle,2020-01-02,,Family,Comedy,Fantasy,Adventure,,,Stephen Gaghan,,Robert Downey Jr.,Harry Collett,Michael Sheen,Jim Broadbent,Antonio Banderas,175000000,251410631
mov_tmdb_443791,443791,Underwater,2020-01-08,,Horror,Science Fiction,Action,Adventure,,,William Eubank,,Kristen Stewart,Vincent Cassel,Mamoudou Athie,T.J. Miller,John Gallagher Jr.,50000000,40882928
mov_tmdb_526019,526019,Like a Boss,2020-01-09,,Comedy,,,,,,Miguel Arteta,,Tiffany Haddish,Rose Byrne,Salma Hayek Pinault,Karan Soni,Jacob Latimore,29000000,26900000
mov_tmdb_592834,592834,My Spy,2020-01-09,,Family,Action,Comedy,,,,Peter Segal,,Dave Bautista,Chloe Coleman,Parisa Fitz-Henley,Kristen Schaal,Greg Bryk,18000000,10200000
mov_tmdb_607313,607313,Sarileru Neekevvaru,2020-01-10,,Action,,,,,,Anil Ravipudi,,Mahesh Babu,Vijayashanti,Rashmika Mandanna,Prakash Raj,Sangeetha Krish,11000000,46892742
mov_tmdb_584850,584850,Tanhaji: The Unsung Warrior,2020-01-10,,Action,Drama,History,,,,Om Raut,,Ajay Devgn,Saif Ali Khan,Kajol,Sharad Kelkar,Reyhna Malhotra,16440000,48375000
